object_id,class,split,object_path
2120,bed,train,ModelNet40\bed\train\bed_0461.off
2121,bed,train,ModelNet40\bed\train\bed_0462.off
2122,bed,train,ModelNet40\bed\train\bed_0463.off
2123,bed,train,ModelNet40\bed\train\bed_0464.off
2124,bed,train,ModelNet40\bed\train\bed_0465.off
2125,bed,train,ModelNet40\bed\train\bed_0466.off
2126,bed,train,ModelNet40\bed\train\bed_0467.off
2127,bed,train,ModelNet40\bed\train\bed_0468.off
2128,bed,train,ModelNet40\bed\train\bed_0469.off
2129,bed,train,ModelNet40\bed\train\bed_0470.off
2130,bed,train,ModelNet40\bed\train\bed_0471.off
2131,bed,train,ModelNet40\bed\train\bed_0472.off
2132,bed,train,ModelNet40\bed\train\bed_0473.off
2133,bed,train,ModelNet40\bed\train\bed_0474.off
2134,bed,train,ModelNet40\bed\train\bed_0475.off
2135,bed,train,ModelNet40\bed\train\bed_0476.off
2136,bed,train,ModelNet40\bed\train\bed_0477.off
2137,bed,train,ModelNet40\bed\train\bed_0478.off
2138,bed,train,ModelNet40\bed\train\bed_0479.off
2139,bed,train,ModelNet40\bed\train\bed_0480.off
2140,bed,train,ModelNet40\bed\train\bed_0481.off
2141,bed,train,ModelNet40\bed\train\bed_0482.off
2142,bed,train,ModelNet40\bed\train\bed_0483.off
2143,bed,train,ModelNet40\bed\train\bed_0484.off
2144,bed,train,ModelNet40\bed\train\bed_0485.off
2145,bed,train,ModelNet40\bed\train\bed_0486.off
2146,bed,train,ModelNet40\bed\train\bed_0487.off
2147,bed,train,ModelNet40\bed\train\bed_0488.off
2148,bed,train,ModelNet40\bed\train\bed_0489.off
2149,bed,train,ModelNet40\bed\train\bed_0490.off
2150,bed,train,ModelNet40\bed\train\bed_0491.off
2151,bed,train,ModelNet40\bed\train\bed_0492.off
2152,bed,train,ModelNet40\bed\train\bed_0493.off
2153,bed,train,ModelNet40\bed\train\bed_0494.off
2154,bed,train,ModelNet40\bed\train\bed_0495.off
2155,bed,train,ModelNet40\bed\train\bed_0496.off
2156,bed,train,ModelNet40\bed\train\bed_0497.off
2157,bed,train,ModelNet40\bed\train\bed_0498.off
2158,bed,train,ModelNet40\bed\train\bed_0499.off
2159,bed,train,ModelNet40\bed\train\bed_0500.off
2160,bed,train,ModelNet40\bed\train\bed_0501.off
2161,bed,train,ModelNet40\bed\train\bed_0502.off
2162,bed,train,ModelNet40\bed\train\bed_0503.off
2163,bed,train,ModelNet40\bed\train\bed_0504.off
2164,bed,train,ModelNet40\bed\train\bed_0505.off
2165,bed,train,ModelNet40\bed\train\bed_0506.off
2166,bed,train,ModelNet40\bed\train\bed_0507.off
2167,bed,train,ModelNet40\bed\train\bed_0508.off
2168,bed,train,ModelNet40\bed\train\bed_0509.off
2169,bed,train,ModelNet40\bed\train\bed_0510.off
2170,bed,train,ModelNet40\bed\train\bed_0511.off
2171,bed,train,ModelNet40\bed\train\bed_0512.off
2172,bed,train,ModelNet40\bed\train\bed_0513.off
2173,bed,train,ModelNet40\bed\train\bed_0514.off
2174,bed,train,ModelNet40\bed\train\bed_0515.off
2175,bed,test,ModelNet40\bed\test\bed_0516.off
2176,bed,test,ModelNet40\bed\test\bed_0517.off
2177,bed,test,ModelNet40\bed\test\bed_0518.off
2178,bed,test,ModelNet40\bed\test\bed_0519.off
2179,bed,test,ModelNet40\bed\test\bed_0520.off
2180,bed,test,ModelNet40\bed\test\bed_0521.off
2181,bed,test,ModelNet40\bed\test\bed_0522.off
2182,bed,test,ModelNet40\bed\test\bed_0523.off
2183,bed,test,ModelNet40\bed\test\bed_0524.off
2184,bed,test,ModelNet40\bed\test\bed_0525.off
2185,bed,test,ModelNet40\bed\test\bed_0526.off
2186,bed,test,ModelNet40\bed\test\bed_0527.off
2187,bed,test,ModelNet40\bed\test\bed_0528.off
2188,bed,test,ModelNet40\bed\test\bed_0529.off
2189,bed,test,ModelNet40\bed\test\bed_0530.off
2190,bed,test,ModelNet40\bed\test\bed_0531.off
2191,bed,test,ModelNet40\bed\test\bed_0532.off
2192,bed,test,ModelNet40\bed\test\bed_0533.off
2193,bed,test,ModelNet40\bed\test\bed_0534.off
2194,bed,test,ModelNet40\bed\test\bed_0535.off
2195,bed,test,ModelNet40\bed\test\bed_0536.off
2196,bed,test,ModelNet40\bed\test\bed_0537.off
2197,bed,test,ModelNet40\bed\test\bed_0538.off
2198,bed,test,ModelNet40\bed\test\bed_0539.off
2199,bed,test,ModelNet40\bed\test\bed_0540.off
2200,bed,test,ModelNet40\bed\test\bed_0541.off
2201,bed,test,ModelNet40\bed\test\bed_0542.off
2202,bed,test,ModelNet40\bed\test\bed_0543.off
2203,bed,test,ModelNet40\bed\test\bed_0544.off
2204,bed,test,ModelNet40\bed\test\bed_0545.off
2205,bed,test,ModelNet40\bed\test\bed_0546.off
2206,bed,test,ModelNet40\bed\test\bed_0547.off
2207,bed,test,ModelNet40\bed\test\bed_0548.off
2208,bed,test,ModelNet40\bed\test\bed_0549.off
2209,bed,test,ModelNet40\bed\test\bed_0550.off
2210,bed,test,ModelNet40\bed\test\bed_0551.off
2211,bed,test,ModelNet40\bed\test\bed_0552.off
2212,bed,test,ModelNet40\bed\test\bed_0553.off
2213,bed,test,ModelNet40\bed\test\bed_0554.off
2214,bed,test,ModelNet40\bed\test\bed_0555.off
2215,bed,test,ModelNet40\bed\test\bed_0556.off
2216,bed,test,ModelNet40\bed\test\bed_0557.off
2217,bed,test,ModelNet40\bed\test\bed_0558.off
2218,bed,test,ModelNet40\bed\test\bed_0559.off
2219,bed,test,ModelNet40\bed\test\bed_0560.off
2220,bed,test,ModelNet40\bed\test\bed_0561.off
2221,bed,test,ModelNet40\bed\test\bed_0562.off
2222,bed,test,ModelNet40\bed\test\bed_0563.off
2223,bed,test,ModelNet40\bed\test\bed_0564.off
2224,bed,test,ModelNet40\bed\test\bed_0565.off
2225,bed,test,ModelNet40\bed\test\bed_0566.off
2226,bed,test,ModelNet40\bed\test\bed_0567.off
2227,bed,test,ModelNet40\bed\test\bed_0568.off
2228,bed,test,ModelNet40\bed\test\bed_0569.off
2229,bed,test,ModelNet40\bed\test\bed_0570.off
2230,bed,test,ModelNet40\bed\test\bed_0571.off
2231,bed,test,ModelNet40\bed\test\bed_0572.off
2232,bed,test,ModelNet40\bed\test\bed_0573.off
2233,bed,test,ModelNet40\bed\test\bed_0574.off
2234,bed,test,ModelNet40\bed\test\bed_0575.off
2235,bed,test,ModelNet40\bed\test\bed_0576.off
2236,bed,test,ModelNet40\bed\test\bed_0577.off
2237,bed,test,ModelNet40\bed\test\bed_0578.off
2238,bed,test,ModelNet40\bed\test\bed_0579.off
2239,bed,test,ModelNet40\bed\test\bed_0580.off
2240,bed,test,ModelNet40\bed\test\bed_0581.off
2241,bed,test,ModelNet40\bed\test\bed_0582.off
2242,bed,test,ModelNet40\bed\test\bed_0583.off
2243,bed,test,ModelNet40\bed\test\bed_0584.off
2244,bed,test,ModelNet40\bed\test\bed_0585.off
2245,bed,test,ModelNet40\bed\test\bed_0586.off
2246,bed,test,ModelNet40\bed\test\bed_0587.off
2247,bed,test,ModelNet40\bed\test\bed_0588.off
2248,bed,test,ModelNet40\bed\test\bed_0589.off
2249,bed,test,ModelNet40\bed\test\bed_0590.off
2250,bed,test,ModelNet40\bed\test\bed_0591.off
2251,bed,test,ModelNet40\bed\test\bed_0592.off
2252,bed,test,ModelNet40\bed\test\bed_0593.off
2253,bed,test,ModelNet40\bed\test\bed_0594.off
2254,bed,test,ModelNet40\bed\test\bed_0595.off
2255,bed,test,ModelNet40\bed\test\bed_0596.off
2256,bed,test,ModelNet40\bed\test\bed_0597.off
2257,bed,test,ModelNet40\bed\test\bed_0598.off
2258,bed,test,ModelNet40\bed\test\bed_0599.off
2259,bed,test,ModelNet40\bed\test\bed_0600.off
2260,bed,test,ModelNet40\bed\test\bed_0601.off
2261,bed,test,ModelNet40\bed\test\bed_0602.off
2262,bed,test,ModelNet40\bed\test\bed_0603.off
2263,bed,test,ModelNet40\bed\test\bed_0604.off
2264,bed,test,ModelNet40\bed\test\bed_0605.off
2265,bed,test,ModelNet40\bed\test\bed_0606.off
2266,bed,test,ModelNet40\bed\test\bed_0607.off
2267,bed,test,ModelNet40\bed\test\bed_0608.off
2268,bed,test,ModelNet40\bed\test\bed_0609.off
2269,bed,test,ModelNet40\bed\test\bed_0610.off
2270,bed,test,ModelNet40\bed\test\bed_0611.off
2271,bed,test,ModelNet40\bed\test\bed_0612.off
2272,bed,test,ModelNet40\bed\test\bed_0613.off
2273,bed,test,ModelNet40\bed\test\bed_0614.off
2274,bed,test,ModelNet40\bed\test\bed_0615.off
2275,bookshelf,train,ModelNet40\bookshelf\train\0_0.off
2276,bookshelf,train,ModelNet40\bookshelf\train\0_1.off
2277,bookshelf,train,ModelNet40\bookshelf\train\100_0.off
2278,bookshelf,train,ModelNet40\bookshelf\train\100_1.off
2279,bookshelf,train,ModelNet40\bookshelf\train\101_0.off
2280,bookshelf,train,ModelNet40\bookshelf\train\101_1.off
2281,bookshelf,train,ModelNet40\bookshelf\train\102_0.off
2282,bookshelf,train,ModelNet40\bookshelf\train\102_1.off
2283,bookshelf,train,ModelNet40\bookshelf\train\103_0.off
2284,bookshelf,train,ModelNet40\bookshelf\train\103_1.off
2285,bookshelf,train,ModelNet40\bookshelf\train\104_0.off
2286,bookshelf,train,ModelNet40\bookshelf\train\104_1.off
2287,bookshelf,train,ModelNet40\bookshelf\train\105_0.off
2288,bookshelf,train,ModelNet40\bookshelf\train\105_1.off
2289,bookshelf,train,ModelNet40\bookshelf\train\106_0.off
2290,bookshelf,train,ModelNet40\bookshelf\train\106_1.off
2291,bookshelf,train,ModelNet40\bookshelf\train\1_0.off
2292,bookshelf,train,ModelNet40\bookshelf\train\1_1.off
2293,bookshelf,train,ModelNet40\bookshelf\train\2_0.off
2294,bookshelf,train,ModelNet40\bookshelf\train\2_1.off
2295,bookshelf,train,ModelNet40\bookshelf\train\3_0.off
2296,bookshelf,train,ModelNet40\bookshelf\train\41_0.off
2297,bookshelf,train,ModelNet40\bookshelf\train\45_0.off
2298,bookshelf,train,ModelNet40\bookshelf\train\45_1.off
2299,bookshelf,train,ModelNet40\bookshelf\train\46_0.off
2300,bookshelf,train,ModelNet40\bookshelf\train\50_1.off
2301,bookshelf,train,ModelNet40\bookshelf\train\51_0.off
2302,bookshelf,train,ModelNet40\bookshelf\train\51_1.off
2303,bookshelf,train,ModelNet40\bookshelf\train\52_0.off
2304,bookshelf,train,ModelNet40\bookshelf\train\52_1.off
2305,bookshelf,train,ModelNet40\bookshelf\train\53_0.off
2306,bookshelf,train,ModelNet40\bookshelf\train\53_1.off
2307,bookshelf,train,ModelNet40\bookshelf\train\54_0.off
2308,bookshelf,train,ModelNet40\bookshelf\train\54_1.off
2309,bookshelf,train,ModelNet40\bookshelf\train\55_0.off
2310,bookshelf,train,ModelNet40\bookshelf\train\55_1.off
2311,bookshelf,train,ModelNet40\bookshelf\train\56_0.off
2312,bookshelf,train,ModelNet40\bookshelf\train\56_1.off
2313,bookshelf,train,ModelNet40\bookshelf\train\57_0.off
2314,bookshelf,train,ModelNet40\bookshelf\train\57_1.off
2315,bookshelf,train,ModelNet40\bookshelf\train\58_0.off
2316,bookshelf,train,ModelNet40\bookshelf\train\58_1.off
2317,bookshelf,train,ModelNet40\bookshelf\train\59_0.off
2318,bookshelf,train,ModelNet40\bookshelf\train\59_1.off
2319,bookshelf,train,ModelNet40\bookshelf\train\60_0.off
2320,bookshelf,train,ModelNet40\bookshelf\train\60_1.off
2321,bookshelf,train,ModelNet40\bookshelf\train\61_0.off
2322,bookshelf,train,ModelNet40\bookshelf\train\61_1.off
2323,bookshelf,train,ModelNet40\bookshelf\train\62_0.off
2324,bookshelf,train,ModelNet40\bookshelf\train\62_1.off
2325,bookshelf,train,ModelNet40\bookshelf\train\63_0.off
2326,bookshelf,train,ModelNet40\bookshelf\train\63_1.off
2327,bookshelf,train,ModelNet40\bookshelf\train\64_0.off
2328,bookshelf,train,ModelNet40\bookshelf\train\64_1.off
2329,bookshelf,train,ModelNet40\bookshelf\train\65_0.off
2330,bookshelf,train,ModelNet40\bookshelf\train\65_1.off
2331,bookshelf,train,ModelNet40\bookshelf\train\66_0.off
2332,bookshelf,train,ModelNet40\bookshelf\train\66_1.off
2333,bookshelf,train,ModelNet40\bookshelf\train\67_0.off
2334,bookshelf,train,ModelNet40\bookshelf\train\67_1.off
2335,bookshelf,train,ModelNet40\bookshelf\train\68_0.off
2336,bookshelf,train,ModelNet40\bookshelf\train\68_1.off
2337,bookshelf,train,ModelNet40\bookshelf\train\69_0.off
2338,bookshelf,train,ModelNet40\bookshelf\train\69_1.off
2339,bookshelf,train,ModelNet40\bookshelf\train\70_0.off
2340,bookshelf,train,ModelNet40\bookshelf\train\70_1.off
2341,bookshelf,train,ModelNet40\bookshelf\train\71_0.off
2342,bookshelf,train,ModelNet40\bookshelf\train\71_1.off
2343,bookshelf,train,ModelNet40\bookshelf\train\72_0.off
2344,bookshelf,train,ModelNet40\bookshelf\train\72_1.off
2345,bookshelf,train,ModelNet40\bookshelf\train\73_0.off
2346,bookshelf,train,ModelNet40\bookshelf\train\73_1.off
2347,bookshelf,train,ModelNet40\bookshelf\train\74_0.off
2348,bookshelf,train,ModelNet40\bookshelf\train\74_1.off
2349,bookshelf,train,ModelNet40\bookshelf\train\75_0.off
2350,bookshelf,train,ModelNet40\bookshelf\train\75_1.off
2351,bookshelf,train,ModelNet40\bookshelf\train\76_0.off
2352,bookshelf,train,ModelNet40\bookshelf\train\76_1.off
2353,bookshelf,train,ModelNet40\bookshelf\train\77_0.off
2354,bookshelf,train,ModelNet40\bookshelf\train\77_1.off
2355,bookshelf,train,ModelNet40\bookshelf\train\78_0.off
2356,bookshelf,train,ModelNet40\bookshelf\train\78_1.off
2357,bookshelf,train,ModelNet40\bookshelf\train\79_0.off
2358,bookshelf,train,ModelNet40\bookshelf\train\79_1.off
2359,bookshelf,train,ModelNet40\bookshelf\train\80_0.off
2360,bookshelf,train,ModelNet40\bookshelf\train\80_1.off
2361,bookshelf,train,ModelNet40\bookshelf\train\81_0.off
2362,bookshelf,train,ModelNet40\bookshelf\train\81_1.off
2363,bookshelf,train,ModelNet40\bookshelf\train\82_0.off
2364,bookshelf,train,ModelNet40\bookshelf\train\82_1.off
2365,bookshelf,train,ModelNet40\bookshelf\train\83_0.off
2366,bookshelf,train,ModelNet40\bookshelf\train\83_1.off
2367,bookshelf,train,ModelNet40\bookshelf\train\84_0.off
2368,bookshelf,train,ModelNet40\bookshelf\train\84_1.off
2369,bookshelf,train,ModelNet40\bookshelf\train\85_0.off
2370,bookshelf,train,ModelNet40\bookshelf\train\85_1.off
2371,bookshelf,train,ModelNet40\bookshelf\train\86_0.off
2372,bookshelf,train,ModelNet40\bookshelf\train\86_1.off
2373,bookshelf,train,ModelNet40\bookshelf\train\87_0.off
2374,bookshelf,train,ModelNet40\bookshelf\train\87_1.off
2375,bookshelf,train,ModelNet40\bookshelf\train\88_0.off
2376,bookshelf,train,ModelNet40\bookshelf\train\88_1.off
2377,bookshelf,train,ModelNet40\bookshelf\train\89_0.off
2378,bookshelf,train,ModelNet40\bookshelf\train\89_1.off
2379,bookshelf,train,ModelNet40\bookshelf\train\90_0.off
2380,bookshelf,train,ModelNet40\bookshelf\train\90_1.off
2381,bookshelf,train,ModelNet40\bookshelf\train\91_0.off
2382,bookshelf,train,ModelNet40\bookshelf\train\91_1.off
2383,bookshelf,train,ModelNet40\bookshelf\train\92_0.off
2384,bookshelf,train,ModelNet40\bookshelf\train\92_1.off
2385,bookshelf,train,ModelNet40\bookshelf\train\93_0.off
2386,bookshelf,train,ModelNet40\bookshelf\train\93_1.off
2387,bookshelf,train,ModelNet40\bookshelf\train\94_0.off
2388,bookshelf,train,ModelNet40\bookshelf\train\94_1.off
2389,bookshelf,train,ModelNet40\bookshelf\train\95_0.off
2390,bookshelf,train,ModelNet40\bookshelf\train\95_1.off
2391,bookshelf,train,ModelNet40\bookshelf\train\96_0.off
2392,bookshelf,train,ModelNet40\bookshelf\train\96_1.off
2393,bookshelf,train,ModelNet40\bookshelf\train\97_0.off
2394,bookshelf,train,ModelNet40\bookshelf\train\97_1.off
2395,bookshelf,train,ModelNet40\bookshelf\train\98_0.off
2396,bookshelf,train,ModelNet40\bookshelf\train\98_1.off
2397,bookshelf,train,ModelNet40\bookshelf\train\99_0.off
2398,bookshelf,train,ModelNet40\bookshelf\train\99_1.off
2399,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0001.off
2400,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0002.off
2401,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0003.off
2402,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0004.off
2403,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0005.off
2404,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0006.off
2405,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0007.off
2406,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0008.off
2407,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0009.off
2408,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0010.off
2409,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0011.off
2410,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0012.off
2411,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0013.off
2412,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0014.off
2413,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0015.off
2414,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0016.off
2415,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0017.off
2416,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0018.off
2417,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0019.off
2418,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0020.off
2419,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0021.off
2420,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0022.off
2421,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0023.off
2422,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0024.off
2423,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0025.off
2424,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0026.off
2425,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0027.off
2426,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0028.off
2427,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0029.off
2428,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0030.off
2429,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0031.off
2430,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0032.off
2431,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0033.off
2432,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0034.off
2433,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0035.off
2434,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0036.off
2435,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0037.off
2436,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0038.off
2437,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0039.off
2438,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0040.off
2439,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0041.off
2440,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0042.off
2441,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0043.off
2442,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0044.off
2443,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0045.off
2444,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0046.off
2445,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0047.off
2446,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0048.off
2447,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0049.off
2448,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0050.off
2449,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0051.off
2450,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0052.off
2451,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0053.off
2452,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0054.off
2453,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0055.off
2454,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0056.off
2455,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0057.off
2456,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0058.off
2457,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0059.off
2458,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0060.off
2459,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0061.off
2460,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0062.off
2461,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0063.off
2462,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0064.off
2463,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0065.off
2464,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0066.off
2465,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0067.off
2466,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0068.off
2467,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0069.off
2468,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0070.off
2469,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0071.off
2470,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0072.off
2471,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0073.off
2472,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0074.off
2473,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0075.off
2474,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0076.off
2475,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0077.off
2476,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0078.off
2477,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0079.off
2478,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0080.off
2479,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0081.off
2480,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0082.off
2481,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0083.off
2482,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0084.off
2483,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0085.off
2484,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0086.off
2485,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0087.off
2486,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0088.off
2487,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0089.off
2488,bookshelf,train,ModelNet40\bookshelf\train\bookshelf_0090.off
